,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference
0,2013-03-18 17:23:07,1363607587.0,dfs,204.73,44.04,0.0,1552.1,0.0,0.0
1,2013-05-21 08:53:09,1369106589.0,dfs,204.73,48.19,9.42325158946412,1669.16,7.54203981702211,1.8812117724420103
2,2012-03-01 09:23:44,1330574024.0,dfs,222.48,30.01,-31.85740236148955,1374.09,-11.468977514335418,-20.388424847154134
3,2012-02-24 14:56:40,1330075600.0,dfs,222.48,30.05,-31.766575840145318,1365.74,-12.006958314541583,-19.759617525603737
4,2012-02-20 00:36:36,1329678396.0,dfs,222.48,29.54,-32.92461398728429,1361.23,-12.297532375491263,-20.627081611793024
5,2012-02-29 09:00:05,1330486205.0,dfs,222.48,30.37,-31.039963669391458,1365.68,-12.010824044842462,-19.029139624548996
6,2012-01-29 10:20:33,1327812633.0,dfs,222.48,27.14,-38.37420526793823,1318.43,-15.05508665678757,-23.31911861115066
7,2004-08-16 22:53:40,1092677020.0,dfs,0.0,15.25,-65.37238873751136,1079.34,-30.459377617421556,-34.913011120089806
8,2012-02-17 07:08:15,1329442695.0,dfs,222.48,29.58,-32.833787465940055,1361.23,-12.297532375491263,-20.53625509044879
9,2007-10-25 06:56:29,1193275589.0,dfs,0.983,18.39,-58.2425068119891,1514.4,-2.428967205721269,-55.81353960626783
10,2009-01-15 19:39:30,1232028570.0,dfs,0.309,7.99,-81.85740236148955,843.74,-45.63881193222086,-36.21859042926869
11,2005-03-27 06:31:15,1111885275.0,dfs,0.0,17.1,-61.171662125340596,1171.42,-24.526770182333603,-36.644891943006996
12,2009-02-21 06:13:25,1235177005.0,dfs,0.0,5.74,-86.96639418710262,788.42,-49.20301526963469,-37.76337891746793
13,2012-02-13 01:32:02,1329076922.0,dfs,222.48,28.18,-36.01271571298819,1351.77,-12.907029186263768,-23.10568652672442
14,2011-05-19 01:21:00,1305748260.0,dfs,277.08,25.33,-42.484105358764765,1343.6,-13.433412795567296,-29.05069256319747
15,2005-01-22 21:17:09,1106408829.0,dfs,0.108,15.9,-63.89645776566758,1184.63,-23.675665227755932,-40.22079253791165
16,2011-08-14 16:25:04,1313319304.0,dfs,239.77,23.33,-47.025431425976386,1172.64,-24.448166999548988,-22.577264426427398
17,2012-02-03 03:48:15,1328221095.0,dfs,222.48,27.75,-36.98910081743869,1344.9,-13.349655305714828,-23.639445511723864
18,2012-02-01 09:42:38,1328069558.0,dfs,222.48,27.18,-38.283378746594,1324.09,-14.690419431737647,-23.59295931485636
19,2012-02-26 11:45:56,1330236956.0,dfs,222.48,30.19,-31.448683015440505,1363.46,-12.153856065975123,-19.29482694946538
20,2012-02-06 16:16:09,1328525169.0,dfs,222.48,28.27,-35.80835603996367,1344.33,-13.386379743573224,-22.421976296390447
21,2011-10-08 05:32:10,1318032130.0,dfs,222.56,23.41,-46.84377838328792,1144.03,-26.291476064686552,-20.552302318601367
22,2012-03-04 13:38:54,1330848534.0,dfs,222.48,30.53,-30.676657584014528,1374.09,-11.468977514335418,-19.20768006967911
23,2011-04-29 01:57:48,1304022468.0,dfs,277.08,24.67,-43.98274296094459,1363.61,-12.144191740222924,-31.83855122072167
24,2012-01-24 22:16:47,1327423607.0,dfs,222.48,27.83,-36.80744777475023,1314.65,-15.298627665743176,-21.508820109007054
25,2012-02-11 00:32:10,1328900530.0,dfs,222.48,28.18,-36.01271571298819,1349.96,-13.023645383673724,-22.989070329314465
26,2012-02-04 11:55:01,1328336701.0,dfs,222.48,28.22,-35.92188919164396,1324.09,-14.690419431737647,-21.231469759906318
27,2006-08-22 22:37:55,1156266475.0,pets,222.48,11.7,0.0,1298.82,0.0,0.0
28,2011-05-15 06:32:39,1305421359.0,pets,222.48,12.75,8.974358974358982,1348.65,3.836559338476475,5.137799635882507
29,2006-08-23 10:26:17,1156308977.0,pets,222.48,11.7,0.0,1292.99,-0.4488689733758279,0.4488689733758279
30,2011-08-08 17:42:54,1312805574.0,pets,222.48,10.0,-14.529914529914526,1119.46,-13.809457815555652,-0.7204567143588747
31,2007-05-17 06:48:50,1179364730.0,pets,222.48,12.64,8.034188034188047,1512.75,16.471104541044955,-8.436916506856909
32,2005-08-31 02:54:33,1125437073.0,pets,0.0,10.45,-10.683760683760685,1220.33,-6.0431776535624655,-4.640583030198219
33,2004-09-20 17:36:31,1095681991.0,pets,0.003,5.0,-57.26495726495726,1122.2,-13.598497097365293,-43.666460167591964
34,2007-06-05 01:35:45,1180987545.0,pets,0.003,12.93,10.512820512820516,1530.95,17.872376464791127,-7.359555951970611
35,2005-04-05 07:57:10,1112668030.0,pets,0.0,7.379,-36.93162393162393,1181.39,-9.04128362667651,-27.890340304947422
36,2006-09-05 02:57:24,1157405244.0,pets,0.0,12.42,6.1538461538461595,1313.25,1.111008453827325,5.0428377000188345
37,2007-04-13 11:16:21,1176443181.0,pets,0.0,11.85,1.282051282051285,1452.85,11.859226066737499,-10.577174784686214
38,2007-05-28 00:30:05,1180292405.0,pets,0.0,12.86,9.914529914529917,1515.73,16.70054357031768,-6.786013655787764
39,2005-02-27 08:23:35,1109472815.0,pets,0.0,8.11,-30.683760683760685,1200.2,-7.593045995595994,-23.09071468816469
40,2006-06-29 16:36:05,1151579165.0,pets,0.0,11.4,-2.564102564102555,1272.87,-1.997967385780943,-0.566135178321612
41,2005-04-01 17:07:45,1112355465.0,pets,0.0,7.36,-37.09401709401709,1172.92,-9.693414021958382,-27.400603072058708
42,2006-09-06 15:58:08,1157538488.0,pets,0.0,9.92,-15.21367521367521,1300.26,0.11086986649420665,-15.324545080169417
43,2008-01-22 22:39:40,1201021780.0,pets,0.0,13.3,13.675213675213687,1310.5,0.8992778060085358,12.775935869205151
44,2005-05-27 13:14:24,1117179864.0,pets,0.0,7.04,-39.82905982905983,1198.78,-7.702376002833339,-32.12668382622649
45,2005-01-26 02:35:10,1106687110.0,flws,0.046,7.28,0.0,1174.07,0.0,0.0
46,2008-01-18 12:36:43,1200640003.0,flws,0.585,6.76,-7.1428571428571495,1325.19,12.871464222746527,-20.014321365603678
47,2007-03-14 16:23:22,1173869602.0,flws,0.439,7.27,-0.13736263736264664,1387.17,18.150536169052966,-18.287898806415612
48,2009-08-19 23:55:24,1250706324.0,flws,0.439,3.0,-58.791208791208796,996.46,-15.127718108801,-43.6634906824078
49,2012-10-20 15:20:52,1350726652.0,flws,18.09,3.52,-51.64835164835166,1460.91,24.431251969644073,-76.07960361799573
50,2004-11-01 16:50:29,1099308029.0,flws,0.046,8.0,9.890109890109887,1130.51,-3.710170603115653,13.60028049322554
51,2009-02-07 19:07:49,1234013869.0,flws,0.537,2.53,-65.24725274725274,832.23,-29.1158108119618,-36.131441935290944
52,2006-10-28 22:32:29,1162054949.0,flws,0.458,5.51,-24.313186813186817,1382.22,17.728925873244364,-42.04211268643118
53,2003-10-26 19:14:46,1067175886.0,flws,0.088,9.57,31.456043956043956,1033.77,-11.94988373776691,43.40592769381087
54,2013-04-25 05:44:22,1366848862.0,flws,12.77,5.53,-24.038461538461537,1585.16,35.01409626342553,-59.05255780188706
55,2004-12-10 14:26:34,1102668994.0,ko,0.436,40.81,0.0,1188.0,0.0,0.0
56,2006-04-22 16:09:26,1145702366.0,ko,0.436,41.85,2.5483950012251877,1309.93,10.26346801346802,-7.715073012242831
57,2006-04-27 02:31:05,1146085265.0,ko,0.436,41.72,2.229845626072033,1309.72,10.24579124579125,-8.015945619719217
58,2011-09-03 07:59:12,1315016952.0,ko,74.06,69.74,70.88948787061993,1218.89,2.6001683501683583,68.28931952045157
59,2006-11-28 02:01:10,1164659470.0,ko,0.241,46.55,14.065180102915939,1386.72,16.72727272727273,-2.6620926243567915
60,2012-11-12 04:05:28,1352673328.0,ko,97.47,36.29,-11.075716736094101,1380.03,16.16414141414141,-27.239858150235513
61,2008-01-23 16:10:45,1201084845.0,ko,0.49,57.13,39.99019848076452,1338.6,12.67676767676767,27.31343080399685
62,2008-12-18 00:14:13,1229539453.0,ko,0.485,45.48,11.443273707424636,885.28,-25.48148148148148,36.92475518890612
63,2011-09-26 00:34:09,1316977449.0,ko,74.06,67.42,65.20460671404066,1162.95,-2.108585858585855,67.31319257262652
64,2006-11-15 13:03:27,1163576007.0,ko,0.241,46.55,14.065180102915939,1396.57,17.5563973063973,-3.491217203481362
65,2011-11-15 03:32:15,1321308135.0,ko,87.13,67.79,66.11124724332272,1257.81,5.876262626262622,60.2349846170601
66,2007-10-22 09:44:16,1193026456.0,ko,0.49,58.76,43.98431756922322,1506.33,26.79545454545454,17.188863023768683
67,2005-05-11 16:14:25,1115808265.0,ko,0.424,43.9,7.571673609409449,1171.11,-1.4217171717171802,8.993390781126628
68,2013-04-25 02:28:42,1366837122.0,ko,106.76,42.15,3.283508943886293,1585.16,33.430976430976436,-30.147467487090143
69,2004-08-10 22:47:49,1092158269.0,ko,0.437,43.46,6.49350649350649,1079.04,-9.171717171717175,15.665223665223664
70,2008-10-28 10:35:34,1225170334.0,ko,0.485,41.01,0.49007596177406454,940.51,-20.83249158249158,21.322567544265645
71,2006-02-12 16:09:51,1139740791.0,ko,0.485,41.16,0.8576329331046172,1263.78,6.378787878787877,-5.52115494568326
72,2013-02-06 05:53:59,1360110239.0,ko,97.47,38.14,-6.542514089683905,1512.12,27.282828282828277,-33.82534237251218
73,2012-03-16 01:41:55,1331842315.0,ko,89.5,70.33,72.33521195785345,1404.17,18.19612794612795,54.139084011725494
74,2012-05-18 11:21:11,1337320271.0,ko,93.68,75.12,84.07253124234256,1295.22,9.025252525252528,75.04727871709004
75,2011-10-22 02:57:18,1319232438.0,ko,74.06,68.19,67.09139916687084,1209.88,1.841750841750851,65.24964832511999
76,2006-11-10 22:27:20,1163177840.0,ko,0.241,46.47,13.869149718206314,1380.9,16.237373737373744,-2.36822401916743
77,2006-09-06 14:52:16,1157534536.0,ko,0.288,44.76,9.67900024503797,1300.26,9.44949494949495,0.2295052955430208
78,2006-11-02 16:50:20,1162466420.0,ko,0.241,46.68,14.383729478069093,1367.34,15.095959595959588,-0.7122301178904955
79,2003-12-15 20:34:03,1071500643.0,ko,0.41,49.71,21.808380298946332,1068.04,-10.0976430976431,31.906023396589433
80,2006-06-17 13:57:08,1150532828.0,ko,0.345,43.21,5.880911541288896,1230.04,3.5387205387205354,2.3421910025683603
81,2004-12-10 11:57:30,1102660050.0,ko,0.436,40.81,0.0,1188.0,0.0,0.0
82,2012-03-13 10:16:20,1331613980.0,ko,89.5,70.15,71.89414359225681,1395.95,17.504208754208758,54.38993483804805
83,2011-11-06 11:28:02,1320559082.0,ko,87.13,67.78,66.086743445234,1261.15,6.1574074074074145,59.929336037826594
84,2006-12-02 19:22:26,1165067546.0,ko,0.241,46.57,14.114187699093353,1399.48,17.801346801346803,-3.6871591022534496
85,2012-07-13 10:02:58,1342153978.0,aig,74.18,30.47,0.0,1356.78,0.0,0.0
86,2012-11-12 11:30:45,1352700045.0,aig,71.9,32.17,5.579258286839524,1380.03,1.7136160615575113,3.865642225282013
87,2008-05-23 12:57:40,1211527660.0,aig,2.282,37.81,24.089268132589446,1375.93,1.4114300033903868,22.67783812919906
88,2008-01-23 16:02:26,1201084346.0,aig,1.918,52.07,70.88939940925502,1338.6,-1.3399372042630393,72.22933661351806
89,2011-09-02 15:22:28,1314957148.0,aig,85.55,24.08,-20.97144732523794,1173.97,-13.473812998422732,-7.4976343268152075
90,2008-12-19 05:47:27,1229645847.0,aig,3.273,1.67,-94.51919921234,887.88,-34.55976650599213,-59.95943270634787
91,2012-01-02 19:39:36,1325513376.0,aig,81.27,23.2,-23.859533967837216,1257.6,-7.3099544509795304,-16.549579516857683
92,2013-01-30 10:56:28,1359523588.0,aig,71.9,37.82,24.12208729898261,1501.96,10.700334615781488,13.421752683201122
93,2006-06-17 17:06:59,1150544219.0,aig,1.384,59.87,96.48834919593043,1230.04,-9.341234393195656,105.82958358912609
94,2007-01-23 22:00:19,1169569819.0,aig,1.384,69.8,129.07778142435183,1427.99,5.248455902946685,123.82932552140514
95,2005-04-28 12:07:20,1114670240.0,aig,1.162,51.85,70.16737774860519,1143.22,-15.740208434676214,85.90758618328141
96,2006-01-07 18:38:22,1136639302.0,aig,1.294,70.11,130.0951755825402,1273.46,-6.141010333289106,136.2361859158293
97,2007-03-15 06:01:57,1173918717.0,aig,1.687,67.0,119.88841483426323,1392.28,2.6164890402275978,117.27192579403564
98,2011-04-29 00:43:45,1304018025.0,aig,95.52,31.8,4.364949130292096,1363.61,0.5033977505564592,3.861551379735637
99,2007-05-04 05:36:10,1178237170.0,aig,1.687,70.65,131.8674105677716,1505.62,10.97009095063311,120.89731961713849
100,2012-07-01 20:48:59,1341155939.0,aig,74.18,32.09,5.31670495569414,1329.04,-2.044546647208833,7.361251602902973
101,2010-01-05 22:17:53,1262710073.0,aig,74.18,29.33,-3.741384968821794,1136.52,-16.234024676071286,12.492639707249491
102,2004-02-15 09:40:39,1076818239.0,aig,1.15,74.72,145.22481128979325,1152.11,-15.084980615869933,160.3097919056632
103,2013-04-22 02:32:25,1366578145.0,aig,48.99,38.88,27.600918936659024,1562.5,15.162369728327366,12.438549208331658
104,2008-12-17 11:42:57,1229494377.0,aig,3.273,1.8,-94.09255004922875,904.42,-33.34070372499595,-60.7518463242328
105,2012-03-10 07:53:56,1331346236.0,aig,66.35,28.25,-7.285854939284539,1352.63,-0.3058712539984274,-6.979983685286111
106,2004-08-18 11:50:54,1092810054.0,aig,1.173,68.32,124.22054479816211,1095.17,-19.281681628561735,143.50222642672384
107,2013-05-11 13:26:32,1368258992.0,aig,45.01,44.18,44.99507712504103,1632.69,20.3356476363154,24.65942948872563
108,2008-10-27 11:48:40,1225088320.0,aig,2.411,1.7,-94.42074171316048,848.92,-37.43127109774614,-56.98947061541434
109,2008-09-21 02:42:52,1221945172.0,aig,2.411,3.85,-87.36462093862815,1206.51,-11.07548755140848,-76.28913338721966
110,2007-06-05 04:27:22,1180997842.0,aig,1.614,72.55,138.10305218247456,1530.95,12.837011158772981,125.26604102370158
111,2011-11-04 17:31:20,1320408080.0,aig,76.86,23.75,-22.054479816212666,1253.23,-7.632040566635707,-14.422439249576959
112,2011-11-03 02:27:12,1320267432.0,aig,76.86,24.19,-20.610436494913024,1261.15,-7.048305546956756,-13.562130947956268
113,2005-01-18 04:07:03,1106001423.0,aig,1.162,66.14,117.06596652445029,1195.98,-11.851589793481622,128.9175563179319
114,2009-01-06 14:34:51,1231232691.0,aig,3.273,1.66,-94.55201837873318,934.7,-31.10894912955674,-63.44306924917644
115,2007-07-06 07:35:21,1183687521.0,aig,1.614,70.27,130.62028224483097,1530.44,12.799422161293657,117.82086008353731
116,2012-01-30 07:10:36,1327887636.0,bk,1.614,20.23,0.0,1313.01,0.0,0.0
117,2011-04-29 04:36:13,1304031973.0,bk,1.614,28.58,41.2753336628769,1363.61,3.853740641731587,37.42159302114531
118,2012-11-07 22:10:37,1352306437.0,bk,1.614,24.0,18.635689569945622,1394.53,6.208635120829238,12.427054449116383
119,2009-01-01 20:55:24,1230823524.0,bk,1.614,28.33,40.039545229856635,869.42,-33.78420575623948,73.82375098609612
120,2008-06-15 00:56:05,1213471565.0,bk,1.614,41.67,105.98121601581809,1339.87,2.045681297172139,103.93553471864595
121,2007-03-09 06:51:02,1173403262.0,bk,1.614,39.37,94.61196243203162,1402.84,6.841532052307288,87.77043037972433
122,2005-05-15 05:34:06,1116115446.0,bk,1.614,27.85,37.666831438457734,1159.36,-11.70211955735296,49.36895099581069
123,2011-11-04 13:43:28,1320394408.0,bk,1.614,21.33,5.437469105289164,1253.23,-4.55289754076511,9.990366646054273
124,2012-01-25 22:12:23,1327509743.0,bk,1.614,20.57,1.6806722689075622,1326.06,0.993899513331959,0.6867727555756031
125,2007-01-27 10:13:00,1169872980.0,bk,1.614,40.33,99.35739001482945,1440.13,9.681571351322543,89.6758186635069
126,2013-04-25 06:44:36,1366852476.0,bk,1.614,27.85,37.666831438457734,1585.16,20.72718410370066,16.939647334757073
127,2006-10-23 12:23:52,1161586432.0,bk,1.614,33.58,65.99110232328225,1377.02,4.875058072672713,61.116044250609534
128,2007-01-27 02:18:58,1169844538.0,bk,1.614,40.33,99.35739001482945,1440.13,9.681571351322543,89.6758186635069
129,2004-09-08 09:35:17,1094616317.0,bk,1.614,30.26,49.57983193277312,1116.27,-14.98389197340462,64.56372390617774
130,2010-11-22 08:29:03,1290394743.0,bk,1.614,27.76,37.221947602570445,1197.84,-8.771448808463003,45.993396411033444
131,2004-10-28 07:05:26,1098927326.0,bk,1.614,32.4,60.158180919426584,1127.44,-14.133174918698256,74.29135583812484
132,2011-08-17 07:53:13,1313547793.0,bk,1.614,20.81,2.8670291646070107,1193.89,-9.072284293341246,11.939313457948257
133,2012-03-05 23:27:32,1330970252.0,bk,1.614,22.16,9.54028670291646,1364.33,3.9085764769499045,5.631710225966555
134,2009-04-28 22:10:42,1240936842.0,amgn,1.614,50.44,0.0,855.16,0.0,0.0
135,2005-04-03 20:54:40,1112541880.0,amgn,0.259,57.35,13.699444885011902,1180.59,38.05486692548762,-24.355422040475723
136,2004-04-27 13:52:18,1083054138.0,amgn,0.159,59.62,18.199841395717684,1138.11,33.08737546190186,-14.887534066184173
137,2004-10-15 12:11:48,1097822508.0,amgn,0.159,54.0,7.057890563045207,1108.2,29.589784367837606,-22.531893804792396
138,2007-06-29 14:24:56,1183107296.0,amgn,0.371,55.773,10.572957969865197,1503.35,75.79751157678095,-65.22455360691575
139,2007-01-13 04:30:28,1168642828.0,amgn,0.508,73.27,45.261697065820776,1414.85,65.44857102764394,-20.18687396182316
140,2006-04-21 10:24:54,1145595294.0,amgn,0.508,68.51,35.824742268041255,1311.28,53.33738715562001,-17.51264488757875
141,2007-04-10 04:13:19,1176158599.0,amgn,0.475,57.19,13.38223632038065,1448.39,69.37064408999487,-55.98840776961422
142,2005-02-07 02:29:15,1107723555.0,amgn,0.259,62.75,24.40523394131642,1201.72,40.52574956733244,-16.12051562601602
143,2012-01-03 15:47:25,1325585845.0,amgn,60.57,64.66,28.191911181601903,1277.06,49.33579680995369,-21.14388562835179
144,2003-10-02 16:37:55,1065092875.0,amgn,0.163,65.88,30.610626486915145,1020.24,19.303989896627538,11.306636590287606
145,2013-02-06 15:47:07,1360145827.0,amgn,139.19,86.5,71.49088025376686,1512.12,76.82305065718695,-5.332170403420093
146,2008-12-02 19:44:38,1228227278.0,amgn,0.564,53.76,6.582077716098335,848.81,-0.742551101548251,7.324628817646587
147,2011-09-02 18:17:06,1314967626.0,amgn,54.38,54.69,8.425852498017447,1173.97,37.28074278497592,-28.854890286958472
148,2011-11-03 07:54:04,1320287044.0,amgn,60.57,54.8,8.643933386201427,1261.15,47.475326254735975,-38.83139286853455
149,2013-04-25 00:13:31,1366829011.0,amgn,139.19,104.93,108.02934179222841,1585.16,85.36414238271203,22.665199409516376
150,2005-03-25 04:19:49,1111704589.0,amgn,0.259,58.98,16.9310071371927,1171.71,37.01646475513355,-20.085457617940847
151,2012-06-10 01:02:37,1339270357.0,amgn,113.43,68.87,36.538461538461554,1314.99,53.771224098414336,-17.232762559952782
152,2007-05-27 15:33:54,1180260234.0,amgn,0.371,54.55,8.148295003965107,1507.51,76.28397025118106,-68.13567524721596
153,2007-04-27 09:07:53,1177645073.0,amgn,0.475,62.551,24.010705789056313,1494.07,74.7123345338884,-50.70162874483208
154,2007-02-20 01:06:31,1171913791.0,amgn,0.475,66.73,32.295796986518646,1459.68,70.69086486739326,-38.39506788087461
155,2008-01-23 20:49:44,1201101584.0,amgn,0.669,45.32,-10.150674068199837,1338.6,56.53211094999766,-66.68278501819749
156,2004-06-20 03:00:06,1087680606.0,amgn,0.158,53.48,6.026962727993655,1132.05,32.37873614294401,-26.35177341495035
157,2008-01-03 05:51:44,1199319704.0,amgn,0.669,46.6,-7.6130055511498735,1447.16,69.22681135693907,-76.83981690808893
158,2008-12-20 23:25:31,1229795731.0,amgn,0.564,57.83,14.651070578905632,904.42,5.7603255531128665,8.890745025792764
159,2013-05-21 08:37:22,1369105642.0,amgn,122.58,102.18,102.57731958762888,1669.16,95.18686561579122,7.390453971837658
160,2011-02-24 00:01:25,1298485885.0,csc,38.96,47.35,0.0,1306.1,0.0,0.0
161,2011-05-01 14:10:15,1304239215.0,csc,38.96,50.98,7.666314677930297,1360.48,4.163540310849101,3.5027743670811953
162,2012-01-02 04:34:27,1325459067.0,csc,68.94,23.7,-49.94720168954594,1257.6,-3.7133450731184445,-46.233856616427495
163,2006-10-23 12:53:43,1161588223.0,csc,0.234,51.22,8.173178458289328,1377.02,5.429905826506399,2.7432726317829292
164,2012-06-20 20:35:42,1340204742.0,csc,96.68,24.71,-47.81414994720169,1355.69,3.796799632493695,-51.61094957969539
165,2013-04-12 01:21:43,1365709903.0,csc,79.26,48.51,2.4498416050686305,1588.85,21.64841895720083,-19.198577352132197
166,2006-08-12 10:14:37,1155357877.0,csc,0.234,47.16,-0.4012671594509078,1265.95,-3.074037210014537,2.672770050563629
167,2006-08-20 22:01:03,1156091463.0,csc,0.234,47.07,-0.5913410770855356,1297.48,-0.6599800934078471,0.06863901632231151
168,2007-01-11 19:32:27,1168524147.0,csc,0.352,51.61,8.996832101372751,1423.82,9.013092412525843,-0.016260311153091678
169,2013-04-23 06:44:52,1366679692.0,csc,79.26,44.31,-6.4202745512143595,1578.78,20.877421330679127,-27.297695881893485
170,2006-08-12 13:27:51,1155369471.0,csc,0.234,47.16,-0.4012671594509078,1265.95,-3.074037210014537,2.672770050563629
171,2011-07-05 11:31:08,1309845668.0,csc,34.11,38.36,-18.986272439281944,1337.88,2.4331980705918537,-21.419470509873797
172,2005-03-19 03:16:36,1111182396.0,csc,0.384,44.96,-5.0475184794086605,1188.07,-9.03682719546742,3.98930871605876
173,2005-08-29 20:42:59,1125328379.0,csc,0.221,44.26,-6.5258711721225,1212.28,-7.183217211545818,0.6573460394233184
174,2009-01-06 18:19:17,1231246157.0,csc,0.657,39.31,-16.97993664202745,934.7,-28.43580124033381,11.45586459830636
175,2013-05-25 08:18:14,1369450094.0,csc,86.46,43.26,-8.637803590285117,1655.35,26.73991271724983,-35.377716307534946
176,2005-01-09 06:06:27,1105230987.0,csc,0.41,54.02,14.08658922914467,1187.89,-9.050608682336714,23.137197911481383
177,2005-03-02 22:21:01,1109782261.0,csc,0.384,46.08,-2.682154171066532,1210.08,-7.351657606615112,4.66950343554858
178,2005-05-27 14:14:17,1117183457.0,csc,0.384,46.93,-0.8870116156283034,1198.78,-8.216828726743737,7.3298171111154335
179,2005-04-04 17:25:18,1112615718.0,csc,0.384,45.46,-3.9915522703273503,1176.12,-9.951764795957432,5.960212525630082
180,2011-11-02 15:44:34,1320228874.0,csc,36.65,30.64,-35.29039070749736,1237.9,-5.2216522471479845,-30.068738460349373
181,2007-04-29 08:01:44,1177813904.0,adbe,36.65,42.89,0.0,1494.25,0.0,0.0
182,2008-12-05 00:15:55,1228416355.0,adbe,0.08,20.44,-52.343203543949635,876.07,-41.37058725112933,-10.972616292820305
183,2006-11-28 09:44:25,1164687265.0,adbe,0.08,40.22,-6.225227325716954,1386.72,-7.196252300485191,0.9710249747682367
184,2007-05-30 21:47:54,1180541874.0,adbe,0.08,43.22,0.7694101189088326,1530.23,2.407896938263344,-1.6384868193545112
185,2011-09-25 13:42:54,1316938374.0,adbe,28.17,24.88,-41.99114012590348,1129.56,-24.406223858122807,-17.58491626778067
186,2004-11-12 17:19:37,1100260177.0,adbe,0.0,58.1,35.46281184425274,1184.17,-20.751547599129992,56.21435944338273
187,2005-04-05 04:12:22,1112654542.0,adbe,0.0,66.58,55.23432035439496,1181.39,-20.9375941107579,76.17191446515287
188,2008-12-20 21:49:14,1229789954.0,adbe,0.079,22.13,-48.40289111681045,904.42,-39.47331437175841,-8.929576745052039
189,2007-05-31 04:45:00,1180566900.0,adbe,0.079,43.22,0.7694101189088326,1530.62,2.4339969884557395,-1.6645868695469068
190,2007-03-15 06:30:18,1173920418.0,adbe,0.079,39.3,-8.3702494754022,1392.28,-6.8241592772293815,-1.546090198172819
191,2011-08-05 04:11:46,1312497706.0,adbe,28.17,26.15,-39.03007694101189,1199.38,-19.733645641626225,-19.296431299385667
192,2007-05-01 10:38:04,1177996084.0,adbe,28.17,41.56,-3.100955933784095,1486.3,-0.5320394846913198,-2.568916449092775
193,2007-06-30 20:56:00,1183217160.0,adbe,28.17,40.15,-6.388435532758223,1506.34,0.8091015559645252,-7.197537088722748
194,2006-02-21 13:18:21,1140508101.0,adbe,28.17,37.8,-11.867568197715093,1283.03,-14.135519491383638,2.2679512936685455
195,2005-02-07 16:20:07,1107773407.0,adbe,0.0,63.67,48.449522033107954,1201.72,-19.57704534047181,68.02656737357977
196,2007-01-27 16:50:33,1169896833.0,adbe,0.0,39.26,-8.463511307997209,1440.13,-3.6218838882382394,-4.84162741975897
197,2012-07-02 04:31:22,1341183682.0,adbe,24.76,32.37,-24.527861972487766,1365.51,-8.615693491718254,-15.912168480769513
198,2007-10-18 06:04:41,1192667681.0,adbe,24.76,45.97,7.181161109815804,1540.08,3.0670905136355984,4.1140705961802055
199,2004-01-25 05:32:05,1074988925.0,adbe,0.0,38.04,-11.307997202145026,1143.94,-23.44386816128492,12.135870959139895
200,2012-03-24 12:13:07,1332571387.0,adbe,25.26,33.81,-21.170435999067376,1402.89,-6.114104065584735,-15.05633193348264
201,2006-06-23 19:31:40,1151071300.0,adbe,25.26,30.5,-28.887852646304502,1244.5,-16.71407060398193,-12.173782042322571
202,2011-04-24 04:02:44,1303597964.0,adbe,28.03,33.48,-21.939846117976227,1337.38,-10.498243265852427,-11.4416028521238
203,2007-04-30 09:07:29,1177904249.0,adbe,28.03,42.89,0.0,1482.37,-0.7950476827840126,0.7950476827840126
204,2007-03-28 17:43:54,1175084034.0,adbe,28.03,42.14,-1.7486593611564467,1417.23,-5.1544252969717235,3.4057659358152765
205,2008-12-17 11:42:55,1229494375.0,adbe,0.08,22.32,-47.95989741198415,904.42,-39.47331437175841,-8.486583040225739
206,2011-10-18 13:47:26,1318925846.0,adbe,27.25,26.24,-38.82023781767312,1225.38,-17.993642295465946,-20.82659552220717
207,2008-12-04 14:30:57,1228381257.0,adbe,0.08,22.54,-47.44695733271159,845.22,-43.43516814455412,-4.011789188157472
208,2005-08-31 10:51:30,1125465690.0,adbe,0.0,27.12,-36.76847750058288,1220.33,-18.331604483854782,-18.4368730167281
209,2008-01-23 23:45:57,1201112157.0,adbe,0.0,34.33,-19.95803217533225,1338.6,-10.416596954994152,-9.541435220338098
210,2006-04-07 10:36:37,1144386397.0,adbe,0.0,36.1,-15.831196083003029,1295.5,-13.300987117282917,-2.530208965720112
211,2004-08-21 23:10:00,1093110000.0,adbe,0.0,46.09,7.460946607600846,1095.17,-26.707712899447877,34.16865950704872
212,2007-03-09 02:36:54,1173388014.0,adbe,0.0,39.08,-8.883189554674754,1402.84,-6.1174502258658245,-2.7657393288089294
213,2008-12-26 18:54:05,1230297845.0,jnpr,0.0,16.83,0.0,872.8,0.0,0.0
214,2009-10-17 09:40:14,1255752614.0,jnpr,0.0,26.5,57.45692216280454,1092.02,25.116865261228234,32.340056901576304
215,2012-03-22 19:45:50,1332425750.0,jnpr,14.09,20.99,24.717765894236486,1392.78,59.57607699358387,-34.85831109934738
216,2007-04-01 22:58:37,1175448517.0,jnpr,0.065,19.68,16.934046345811062,1422.53,62.98464711274061,-46.05060076692955
217,2005-04-04 09:41:26,1112587886.0,jnpr,0.067,21.53,27.926322043969122,1176.12,34.752520623281384,-6.826198579312262
218,2007-10-29 10:06:36,1193632596.0,jnpr,0.077,33.95,101.72311348781942,1540.98,76.55591200733274,25.167201480486682
